more	RBR	O
structured	JJ	O
when	WRB	O
im	NN	O
tweaked	VBD	O
off	IN	O
vyvanse	NN	O
i	NN	O
cant	VBP	O
go	VB	O
into	IN	O
my	PRP$	O
room	NN	O
...	:	O
cuse	NN	O
if	IN	O
i	JJ	O
look	VBP	O
at	IN	O
my	PRP$	O
shoes	NNS	O
ill	VB	O
lose	JJ	B-NP
focus	NN	I-NP
of	IN	O
everything	NN	O
and	CC	O
just	RB	O
think	VB	O
bout	IN	O
them	PRP	O
@	NNS	O
renegade_snare	VBP	O
@	JJ	O
ibdtweet	NN	O
i	JJ	O
feel	VBP	O
your	PRP$	O
pain	NN	O
:	:	O
(	(	O
just	RB	O
got	VBD	O
1st	CD	O
#	#	O
fistula	NN	B-NP
urgh	NN	O
!	.	O
humira	NN	O
worked	VBD	O
for	IN	O
me	PRP	O
for	IN	O
just	RB	O
3months	CD	O
then	RB	O
got	VBD	O
painful	JJ	B-NP
reactions	NNS	I-NP
08.15	CD	O
day	NN	O
13	CD	O
rivaroxaban	NN	O
diary	NN	O
.	.	O
lower	JJR	O
back	RB	O
ache	NN	O
,	,	O
neck	NN	B-NP
ache	NN	I-NP
,	,	O
hips	NNS	B-NP
and	CC	O
knees	NNS	B-NP
ache	VBP	I-NP
,	,	O
short	JJ	B-NP
of	IN	I-NP
breath	NN	I-NP
,	,	O
(	(	O
am	VBP	O
asthmatic	RB	O
)	)	O
taken	VBN	O
2paracetamol	CD	O
,	,	O
to	TO	O
bed	NN	O
.	.	O
the	DT	O
come	VBN	B-NP
down	RP	I-NP
on	IN	O
vyvanse	NN	O
kicks	NNS	O
my	PRP$	O
ass	NN	O
every	DT	O
time	NN	O
what	WP	O
is	VBZ	O
this	DT	O
weird	JJ	O
feeling	NN	O
i	NN	O
've	VBP	O
been	VBN	O
having	VBG	O
all	DT	O
day	NN	O
?	.	O
i	JJ	O
've	VBP	O
felt	VBN	O
depressed	JJ	B-NP
yet	RB	O
oddly	RB	O
happy	JJ	O
.	.	O
this	DT	O
is	VBZ	O
the	DT	O
second	JJ	O
day	NN	O
of	IN	O
bid	NN	O
#	#	O
lamotrigine	NN	O
06.30	CD	O
day	NN	O
14	CD	O
rivaroxaban	NN	O
diary	NN	O
.	.	O
thanks	NNS	O
to	TO	O
paracetamol	VB	O
and	CC	O
hot	JJ	O
water	NN	O
bottle	NN	O
i	NN	O
had	VBD	O
4	CD	O
hrs	RB	O
continuous	JJ	O
sleep	NN	O
.	.	O
woke	VBD	O
uo	JJ	O
with	IN	O
frontal	JJ	B-NP
headache	NN	I-NP
,	,	O
1/2	CD	O
so	RB	O
while	IN	O
i	JJ	O
'm	VBP	O
letting	VBG	O
the	DT	O
thoughts	NNS	O
of	IN	O
lamictal/fatal	JJ	O
rashes/tonsillectomy/spinal	JJ	O
tap	NN	O
settle	NN	O
,	,	O
i	JJ	O
'm	VBP	O
going	VBG	O
to	TO	O
go	VB	O
rescue	VB	O
a	DT	O
budgie	NN	O
.	.	O
13.24	CD	O
day	NN	O
15	CD	O
rivaroxaban	NN	O
diary	NN	O
.	.	O
atrocious	JJ	O
backache	NN	B-NP
despite	IN	O
having	VBG	O
taken	VBN	O
paracetamol	NN	O
an	DT	O
hour	NN	O
ago	RB	O
.	.	O
gone	VBN	O
back	RB	O
to	TO	O
bed	NN	O
.	.	O
the	DT	O
day	NN	O
after	IN	O
humira	NN	O
used	VBN	O
to	TO	O
be	VB	O
a	DT	O
great	JJ	O
one	CD	O
,	,	O
full	JJ	O
of	IN	O
energy	NN	O
,	,	O
low	JJ	O
pain	NN	O
.	.	O
after	IN	O
a	DT	O
month	NN	O
,	,	O
it	PRP	O
is	VBZ	O
now	RB	O
a	DT	O
fatigue	NN	B-NP
filled	VBN	O
achy	JJ	B-NP
day	NN	O
.	.	O
#	#	O
rheum	NN	O
rt	NN	O
@	NN	O
smbell1	NN	O
:	:	O
the	DT	O
day	NN	O
after	IN	O
humira	NN	O
used	VBN	O
to	TO	O
be	VB	O
a	DT	O
great	JJ	O
one	CD	O
,	,	O
full	JJ	O
of	IN	O
energy	NN	O
,	,	O
low	JJ	O
pain	NN	O
.	.	O
after	IN	O
a	DT	O
month	NN	O
,	,	O
it	PRP	O
is	VBZ	O
now	RB	O
a	DT	O
fatigue	NN	B-NP
filled	VBN	O
achy	JJ	B-NP
day	NN	O
.	.	O
#	#	O
rh�	NN	O
anemia	NN	O
,	,	O
hormones	NNS	O
,	,	O
depression	NN	O
&	CC	O
amp	NN	O
;	:	O
paxil	CC	O
are	VBP	O
totally	RB	O
getting	VBG	O
the	DT	O
best	JJS	O
of	IN	O
me	PRP	O
this	DT	O
morning	NN	O
.	.	O
getting	VBG	O
out	IN	O
of	IN	O
bed	NN	O
is	VBZ	O
haaard	RB	O
.	.	O
@	NN	O
nighttraumadoc	IN	O
it	PRP	O
works	VBZ	O
otherwise	RB	O
.	.	O
my	PRP$	O
pcp	NN	O
started	VBD	O
me	PRP	O
on	IN	O
trazodone	NN	O
before	IN	O
.	.	O
i	NN	O
felt	VBD	B-NP
like	IN	I-NP
i.had	FW	I-NP
a	DT	I-NP
frontal	JJ	I-NP
lobotomy	NN	I-NP
the	DT	O
following	JJ	O
day	NN	O
i	NNS	O
have	VBP	O
some	DT	O
seriously	RB	O
disturbing	JJ	O
dreams	NNS	O
.	.	O
thanks	NNS	O
#	#	O
fluoxetine	JJ	O
thanks	NNS	O
a	DT	O
freaking	NN	O
lot	NN	O
.	.	O
well	RB	O
i	JJ	O
guess	VBP	O
it	PRP	O
's	VBZ	O
better	JJR	O
than	IN	O
being	VBG	O
#	#	O
suicidal	JJ	O
..only	RB	O
just	RB	O
@	NN	O
deadfanclub	NN	O
@	NNP	O
danadelany	NN	O
i	NN	O
have	VBP	O
a	DT	O
penicillin/	NN	O
keflex	NN	O
allergy	NN	O
so	IN	O
my	PRP$	O
dr	NN	O
writes	VBZ	O
me	PRP	O
10	CD	O
days	NNS	O
of	IN	O
zpack	NN	O
or	CC	O
i	NN	O
'd	MD	O
still	RB	O
be	VB	O
sick	JJ	O
too	RB	O
!	.	O
sometimes	RB	O
cipro	JJ	O
personally	RB	O
i	JJ	O
prefer	VBP	O
staying	VBG	O
up	RP	O
until	IN	O
i	JJ	O
get	VBP	O
hallucinations	NNS	O
,	,	O
to	TO	O
taking	VBG	O
seroquel	NN	O
to	TO	O
get	VB	O
to	TO	O
sleep	VB	O
,	,	O
but	CC	O
only	RB	O
because	IN	O
it	PRP	O
's	VBZ	O
more	JJR	O
fun	NN	O
for	IN	O
me	PRP	O
21.21	CD	O
day	NN	O
19	CD	O
rivaroxaban	NN	O
diary	NN	O
.	.	O
decided	VBD	O
to	TO	O
continue	VB	O
until	IN	O
all	DT	O
aches	NNS	O
gone	VBN	O
.	.	O
hips	NNS	O
and	CC	O
legs	NNS	O
still	RB	O
ache	VBP	O
but	CC	O
much	RB	O
more	JJR	O
mobile	JJ	O
now	RB	O
.	.	O
toothache	NN	O
.	.	O
discovered	VBD	O
that	IN	O
somewhere	RB	O
in	IN	O
the	DT	O
paracetamol	NN	O
,	,	O
codeine	NN	O
,	,	O
sertraline	JJ	O
#	#	O
quetiapine	JJ	O
combination	NN	O
there	EX	O
is	VBZ	O
a	DT	O
bad	JJ	O
mix	NN	O
.	.	O
#	#	O
hallucinating	VBG	B-NP
@	NN	O
missmazygg	NN	O
anxiety	NN	O
has	VBZ	O
been	VBN	O
so	RB	O
high	JJ	O
.	.	O
but	CC	O
yeah	UH	O
,	,	O
if	IN	O
your	PRP$	O
dosage	NN	O
is	VBZ	O
high	JJ	O
its	PRP$	O
hard	JJ	O
to	TO	O
come	VB	O
off	RP	O
.	.	O
i	NN	O
had	VBD	O
to	TO	O
detox	VB	B-NP
from	IN	O
pristiq	NN	O
(	(	O
its	PRP$	O
cousin	NN	O
drug	NN	O
)	)	O
my	PRP$	O
creativity	NN	B-NP
was	VBD	I-NP
blocked	VBN	I-NP
by	IN	O
lithium	NN	O
and	CC	O
prozac	NN	O
and	CC	O
wellbutrin	NN	O
and	CC	O
paxil	NN	O
and	CC	O
zoloft	NN	O
and	CC	O
effexor	NN	O
and	CC	O
lexapro	NN	O
and	CC	O
cymbalta	NN	O
and	CC	O
abilify-	NN	O
@	NN	O
ashleylvivian	JJ	O
if	IN	O
#	#	O
avelox	NN	O
has	VBZ	O
hurt	VBN	O
your	PRP$	O
liver	NN	O
,	,	O
avoid	JJ	O
tylenol	NN	O
always	RB	O
,	,	O
as	IN	O
it	PRP	O
further	JJ	O
damages	NNS	O
liver	RB	O
,	,	O
eat	NN	O
grapefruit	NN	O
unless	IN	O
taking	VBG	O
cardiac	JJ	O
drugs	NNS	O
@	NN	O
joshuagates	NNS	O
you	PRP	O
forgot	VBP	O
the	DT	O
immodium	NN	O
for	IN	O
when	WRB	O
the	DT	O
cipro	NN	O
kills	VBZ	O
all	PDT	O
the	DT	O
good	JJ	O
bacteria	NNS	O
.	.	O
:	:	O
)	)	O
#	#	O
travelskills	NNS	O
my	PRP$	O
philly	RB	O
dr	JJ	O
prescribed	IN	O
me	PRP	O
trazodone,1pill	VB	O
made	VBN	O
me	PRP	O
so	RB	O
fkn	JJ	O
sick	NN	B-NP
,	,	O
couldnt	JJ	B-NP
move	NN	I-NP
2day.xtreme	CD	O
migraine	NN	B-NP
,	,	O
puke	NN	B-NP
,	,	O
shakes	NNS	B-NP
.	.	O
any1else	JJ	O
get	NN	O
that	IN	O
react	NN	O
?	.	O
rt	NN	O
@	JJ	O
aprilhunter	NN	O
:	:	O
my	PRP$	O
philly	RB	O
dr	JJ	O
prescribed	IN	O
me	PRP	O
trazodone,1pill	VB	O
made	VBN	O
me	PRP	O
so	RB	O
fkn	JJ	O
sick	NN	B-NP
,	,	O
couldnt	JJ	O
move	NN	O
2day.xtreme	CD	O
migraine	NN	B-NP
,	,	O
puke	NN	B-NP
,	,	O
shakes	NNS	B-NP
.	.	O
any1else	JJ	O
�	NN	O
i	NN	O
ca	MD	O
n't	RB	O
take	VB	O
this	DT	O
:	:	O
(	(	O
i	VB	O
thought	VBN	O
having	VBG	O
seroquel	NN	O
would	MD	O
make	VB	O
it	PRP	O
easier	JJR	O
but	CC	O
nope	NN	O
.	.	O
my	PRP$	O
whole	JJ	O
body	NN	O
feels	NNS	B-NP
like	IN	I-NP
i	NNS	I-NP
have	VBP	I-NP
raw	VBN	I-NP
nerve	NN	I-NP
endings	NNS	I-NP
going	VBG	O
crazy	JJ	O
i	NN	O
feel	VBP	O
so	RB	O
pill-ill	JJ	O
again	RB	O
-	:	O
decided	VBD	O
to	TO	O
seriously	RB	O
cut	VB	O
down	RP	O
to	TO	O
just	RB	O
weekly	VB	O
enbrel	NN	O
and	CC	O
metho	JJ	O
alongside	JJ	O
daily	JJ	O
nsaids	NNS	O
#	#	O
rheum	NN	O
.	.	O
@	JJ	O
bilgeebiri	NN	O
oh	MD	O
robitussin	VB	O
dreams	NNS	B-NP
are	VBP	O
notorious	JJ	O
.	.	O
although	IN	O
what	WP	O
will	MD	O
really	RB	O
turn	VB	O
'em	PRP	O
into	IN	O
a	DT	O
bunuel	JJ	O
movie	NN	O
is	VBZ	O
cipro	JJ	O
.	.	O
you	PRP	O
do	VBP	O
n't	RB	O
know	VB	O
insomnia	RB	O
until	IN	O
you	PRP	O
take	VBP	O
2	CD	O
seroquel	NN	O
and	CC	O
work	NN	O
out	RB	O
at	IN	O
3am	CD	O
.	.	O
rt	NN	O
@	NN	O
dratp	NN	O
:	:	O
@	JJ	O
lisabinkc	NN	O
@	NNP	O
trainingwithra	NN	O
@	NNP	O
dsymons	NNS	O
enbrel	NN	O
also	RB	O
available	JJ	O
as	IN	O
prefilled	JJ	O
syringe	NN	O
,	,	O
much	JJ	O
gentler	NN	O
.	.	O
pen	JJ	O
leaves	VBZ	O
bruises	NNS	O
!	.	O
#	#	O
rheum	NN	O
@	JJ	O
suedoelawyer	NN	O
and	CC	O
with	IN	O
seroquel	NN	O
i	NNS	O
take	VBP	O
half	NN	O
of	IN	O
a	DT	O
25mg	CD	O
pill	NN	O
.	.	O
and	CC	O
it	PRP	O
knocks	VBZ	O
me	PRP	O
out	IN	O
;	:	O
i	NNS	O
can	MD	O
sleep	VB	B-NP
for	IN	I-NP
12	CD	I-NP
straight	JJ	I-NP
hours	NNS	I-NP
oh	NN	O
...	:	O
oh	UH	O
my	PRP$	O
hair	NN	B-NP
is	VBZ	I-NP
...	:	I-NP
definitely	RB	I-NP
falling	VBG	I-NP
out	RP	I-NP
.	.	O
._	NN	O
.	.	O
i	NN	O
just	RB	O
noticed	VBD	O
it	PRP	O
starting	VBG	O
tonight	JJ	O
.	.	O
google	NN	O
tells	NNS	O
me	PRP	O
other	JJ	O
people	NNS	O
on	IN	O
lamictal	JJ	O
have	VBP	O
this	DT	O
.	.	O
will	MD	O
still	RB	O
be	VB	O
on	IN	O
the	DT	O
geodon	NN	O
,	,	O
but	CC	O
will	MD	O
also	RB	O
be	VB	O
taking	VBG	O
a	DT	O
low-dose	JJ	O
alprazolam	NN	O
as	IN	O
needed	VBN	O
for	IN	O
the	DT	O
sudden	JJ	O
anxiety	NN	O
attacks	NNS	O
ive	VBP	O
been	VBN	O
getting	VBG	O
rivaroxaban	JJ	O
diary	JJ	O
day	NN	O
25	CD	O
muscle	NN	B-NP
&	CC	I-NP
amp	NN	I-NP
;	:	I-NP
back	RB	I-NP
pains	NNS	I-NP
were	VBD	O
due	JJ	O
to	TO	O
being	VBG	O
on	IN	O
rvxbn	NN	O
for	IN	O
10	CD	O
days	NNS	O
,	,	O
on	IN	O
it	PRP	O
+	VBZ	O
losartan	NN	O
for	IN	O
8	CD	O
days	NNS	O
,	,	O
+	JJ	O
losartan	NN	O
only	RB	O
for	IN	O
4	CD	O
days	NNS	O
holy	NN	O
shit	VBD	O
no	DT	O
more	RBR	O
xanax	NNS	O
or	CC	O
risperidone	NN	O
.	.	O
i	NN	O
will	MD	O
have	VB	O
withdrawals	NNS	O
.	.	O
still	RB	O
on	IN	O
viibryd	NNS	O
but	CC	O
it	PRP	O
's	VBZ	O
next	JJ	O
.	.	O
it	PRP	O
makes	VBZ	O
me	PRP	O
the	DT	O
sickest	NN	B-NP
.	.	O
i	NN	O
've	VBP	O
had	VBD	O
a	DT	O
lovely	RB	O
,	,	O
relaxing	VBG	O
day	NN	O
,	,	O
but	CC	O
end	VBP	O
it	PRP	O
weighed	VBD	O
down	RB	O
by	IN	O
nonspecific	JJ	O
foreboding	NN	O
and	CC	O
crushing	VBG	O
sense	NN	O
of	IN	O
guilt	JJ	O
#	#	O
depression	NN	O
#	#	O
venlafaxine	NN	O
@	NN	O
bella_astre	NN	O
quetiapine	NN	O
made	VBD	O
me	PRP	O
eat	VB	O
all	PDT	O
the	DT	O
sweets	NNS	O
,	,	O
the	DT	O
sour	JJ	O
ones	NNS	O
seem	VBP	O
to	TO	O
help	VB	O
with	IN	O
the	DT	O
dry	JJ	B-NP
mouth	NN	I-NP
apparently	RB	O
,	,	O
baclofen	VBZ	O
greatly	RB	O
exacerbates	VBZ	O
the	DT	O
``	``	O
ad	NN	O
''	''	O
part	NN	O
of	IN	O
my	PRP$	O
adhd	NN	O
.	.	O
average	JJ	O
length	NN	O
of	IN	O
focus	NN	B-NP
today	NN	O
:	:	O
about	RB	O
30	CD	O
seconds	NNS	O
.	.	O
humira	NN	O
+	NNP	O
thioguanine	NN	O
+	NNP	O
preds	VBZ	O
=	FW	O
me	PRP	O
have	VBP	O
no	DT	B-NP
immune	JJ	I-NP
lol..	NN	O
thankgod	NN	O
i	NN	O
on	IN	O
anti	NN	O
biotics	NNS	O
for	IN	O
a	DT	O
bit	NN	O
...	:	O
then	RB	O
preds	VBZ	O
drop	NN	O
off	RP	O
#	#	O
crohns	NN	O
i	NN	O
went	VBD	O
down	RB	O
to	TO	O
100	CD	O
mg	NN	O
of	IN	O
trazodone	NN	O
at	IN	O
night	NN	O
.	.	O
the	DT	O
nightmares	NNS	B-NP
are	VBP	O
gone	VBN	O
but	CC	O
my	PRP$	O
insomnia	NN	B-NP
got	VBD	O
worse	JJR	O
.	.	O
waitt..here	WRB	O
it	PRP	O
comes..the	VBZ	O
#	#	O
seroquel	NN	O
is	VBZ	O
pulling	VBG	O
me	PRP	O
under..also	JJ	O
i	RB	O
now	RB	O
have	VBP	O
the	DT	O
sudden	JJ	O
urge	NN	B-NP
to	TO	I-NP
procure	VB	I-NP
food..	JJ	I-NP
#	#	O
fmlimugly	RB	O
@	JJ	O
ouch_uk	MD	O
didnt	VB	O
know	FW	O
lamotrigine	NN	O
was	VBD	O
addictive	JJ	B-NP
stopped	VBD	O
as	IN	O
didnt	JJ	O
think	VBP	O
were	VBD	O
helping	VBG	O
@	NNP	O
clusterheads	NNS	B-NP
3	CD	O
days	NNS	B-NP
of	IN	I-NP
hell	NN	I-NP
before	IN	O
realized	VBN	O
,	,	O
back	RB	O
on	IN	O
now	RB	O
anyone	NN	O
have	VBP	O
nerve	VBN	B-NP
damage	NN	I-NP
symptoms	NNS	O
(	(	O
ms	NNS	O
like	IN	O
)	)	O
from	IN	O
enbrel	NN	O
or	CC	O
humira	VB	O
?	.	O
#	#	O
rheum	NN	O
he	PRP	O
said	VBD	O
he	PRP	O
is	VBZ	O
'slowly	RB	O
dying	VBG	O
of	IN	O
starvation	NN	B-NP
'	POS	O
.	.	O
i	NNS	O
do	VBP	O
n't	RB	O
want	VB	O
to	TO	O
be	VB	O
the	DT	O
one	CD	O
to	TO	O
say	VB	O
stop	NN	O
taking	VBG	O
the	DT	O
aricept	NN	O
and	CC	O
namenda	NN	O
...	:	O
@	JJ	O
disabledmedic	JJ	O
quetiapine	NN	O
perhaps	RB	O
gives	VBZ	O
most	RBS	O
dramatic	JJ	O
effect	NN	O
for	IN	O
single	JJ	O
low	JJ	O
dose	NN	O
.	.	O
no	DT	O
,	,	O
pts	NNS	O
are	VBP	O
not	RB	O
being	VBG	O
lazy	VBN	O
in	IN	O
bed	NN	O
20	CD	B-NP
hours	NNS	I-NP
a	DT	I-NP
day	NN	I-NP
,	,	I-NP
asleep	RB	I-NP
!	.	O
the	DT	O
#	#	O
zombieapocalypse	NN	O
will	MD	O
stem	VB	O
from	IN	O
paxil	JJ	O
w/d	NN	B-NP
symptoms	NNS	O
.	.	O
mark	VB	O
my	PRP$	O
words	NNS	O
.	.	O
#	#	O
eds	NNS	O
friends	VBZ	O
!	.	O
anybody	NN	O
taken	VBN	O
#	#	O
cipro	JJ	O
?	.	O
(	(	O
antibiotic	JJ	O
)	)	O
complications	NNS	O
?	.	O
?	.	O
big	JJ	O
side	NN	O
effect	NN	O
is	VBZ	O
tendon	JJ	B-NP
rupture	NN	I-NP
...	:	O
figured	VBN	O
my	PRP$	O
dr	NN	O
would	MD	O
know	VB	O
better	JJR	O
?	.	O
rt	NN	O
@	NN	O
ianibbo	NN	O
:	:	O
finding	VBG	O
out	RP	O
i	JJ	O
'm	VBP	O
allergic	JJ	B-NP
to	TO	O
fluoxetine	VB	O
was	VBD	O
a	DT	O
bit	NN	O
of	IN	O
a	DT	O
shock	NN	O
tho	NN	O
.	.	O
mind	NN	O
,	,	O
only	RB	O
someone	NN	O
from	IN	O
yorkshire	NN	O
could	MD	O
be	VB	O
actually	RB	O
allergic	JJ	O
�	NN	O
@	JJ	O
santypas	NN	O
@	NNP	O
scrabalisios	NNS	O
i	VBP	O
'm	VBP	O
taking	VBG	O
700mg	CD	O
pregablin	NN	O
and	CC	O
60	CD	O
mg	NNS	O
duloxetine	JJ	O
hence	NN	O
why	WRB	O
i	NN	O
'm	VBP	O
totally	RB	O
mashed	VBN	B-NP
rt	NN	O
@	JJ	O
bipolarblogger	NN	O
:	:	O
since	IN	O
quetiapine	NN	O
's	POS	O
messed	VBN	O
with	IN	O
my	PRP$	O
prolactin	NN	B-NP
levels	NNS	I-NP
,	,	O
making	VBG	O
my	PRP$	O
boobs	NN	B-NP
humungous	JJ	I-NP
&	CC	O
amp	NN	O
;	:	O
my	PRP$	O
bras	NNS	O
so	RB	O
expensive	JJ	O
,	,	O
i	JJ	O
want	VBP	O
a	DT	O
lingerie�	NN	O
suffice	NN	O
to	TO	O
say	VB	O
i	NNS	O
am	VBP	O
not	RB	O
particularly	RB	O
a	DT	O
fan	NN	O
of	IN	O
quetiapine	NN	O
sponsored	VBN	O
dreams	NNS	B-NP
another	DT	O
light	JJ	B-NP
nights	NNS	I-NP
sleep	VBP	I-NP
brought	VBN	O
to	TO	O
me	PRP	O
courtesy	NN	O
of	IN	O
#	#	O
venlafaxine	JJ	O
dammit	NN	O
.	.	O
#	#	O
day8	NN	O
end	NN	O
of	IN	O
day	NN	O
2	CD	O
-much	JJ	O
better	JJR	O
but	CC	O
still	RB	O
upping	JJ	O
dosage	NN	O
-lets	NNS	O
hope	VBP	O
for	IN	O
more	RBR	O
movement	NN	O
tomor	NN	O
!	.	O
#	#	O
newmeds	NNS	O
#	#	O
meantalhealth	NN	O
#	#	O
bipolar	JJ	O
#	#	O
quetiapine	NN	O
@	NN	O
sugarrbutt	NN	O
he	PRP	O
has	VBZ	O
me	PRP	O
on	IN	O
ciprofloxacin	NN	O
and	CC	O
phenazopyride	NN	O
i	NN	O
had	VBD	O
severe	JJ	O
pain	NN	B-NP
that	WDT	O
started	VBD	O
over	IN	O
the	DT	O
weekend	NN	O
when	WRB	O
trying	VBG	O
to	TO	O
use	VB	O
told	VBD	O
them	PRP	O
my	PRP$	O
medication	NN	O
runs	VBZ	O
out	RP	O
this	DT	O
week	NN	O
and	CC	O
isnt	NN	O
on	IN	O
repeat	NN	O
,	,	O
which	WDT	O
really	RB	O
bugs	VBZ	O
me	PRP	O
,	,	O
with	IN	O
it	PRP	O
being	VBG	O
lamotrigine	JJ	O
i	NN	O
cant	VBP	O
exactly	RB	O
go	VBP	O
the	DT	O
weekend	NN	O
nicotine	JJ	O
lozenges	NNS	O
are	VBP	O
giving	VBG	O
me	PRP	O
stomach	JJ	B-NP
cramps	NNS	I-NP
.	.	O
@	JJ	O
sofiya__x	JJ	O
erm	NN	O
yeah..	NN	O
yu	NN	O
know	VBP	O
it..	NN	O
i	NN	O
should	MD	O
get	VB	O
you	PRP	O
some	DT	O
olanzapine	VBP	O
from	IN	O
the	DT	O
chemist	NN	O
?	.	O
time	NN	O
for	IN	O
my	PRP$	O
commute	NN	O
.	.	O
wondering	VBG	O
if	IN	O
i	JJ	O
'm	VBP	O
going	VBG	O
to	TO	O
cope	VB	O
with	IN	O
this	DT	O
everyday	JJ	O
.	.	O
it	PRP	O
's	VBZ	O
like	IN	B-NP
wading	VBG	I-NP
through	IN	I-NP
treacle	NN	I-NP
getting	VBG	I-NP
up	RP	I-NP
so	RB	O
early	RB	O
on	IN	O
olanzapine	NN	O
journal	NN	O
articles	NNS	O
fulminant	JJ	O
hepatic	JJ	O
failure	NN	O
in	IN	O
association	NN	O
with	IN	O
quetiapine	JJ	O
journal	NN	O
of	IN	O
medical	JJ	O
case	NN	O
reports	NNS	O
,	,	O
april	RB	O
26	CD	O
,	,	O
2013	CD	O
@	JJ	O
doctorchristian	NN	O
can	MD	O
reducing	VB	O
fluoxetine	JJ	O
zap	IN	B-NP
me	PRP	I-NP
of	IN	I-NP
all	DT	I-NP
energy	NN	I-NP
?	.	O
i	JJ	O
've	VBP	O
reduced	VBN	O
from	IN	O
a	DT	O
high	JJ	O
dose	NN	O
,	,	O
now	RB	O
on	IN	O
standard	NN	O
does	VBZ	O
&	CC	O
amp	VB	O
;	:	O
not	RB	B-NP
feeling	VBG	I-NP
good	JJ	I-NP
at	IN	O
all	DT	O
.	.	O
on	IN	O
today	NN	O
's	POS	O
ride	NN	O
i	NN	O
burnt	VBP	O
1119	CD	O
calories	NNS	O
.	.	O
take	VB	O
that	DT	O
olanzapine	NN	O
you	PRP	O
hunger	VBP	B-NP
inducing	VBG	I-NP
bastard	NN	O
!	.	O
!	.	O
!	.	O
it	PRP	O
's	VBZ	O
not	RB	O
even	RB	O
11pm	CD	O
and	CC	O
i	JJ	O
'm	VBP	O
already	RB	O
feeling	VBG	O
the	DT	O
venlafaxine	NN	O
withdrawal	NN	B-NP
.	.	O
stupid	JJ	O
bitch	NN	O
.	.	O
how	WRB	O
hard	JJ	O
is	VBZ	O
it	PRP	O
to	TO	O
pack	VB	O
the	DT	O
bloody	JJ	O
tablets	NNS	O
?	.	O
!	.	O
who	WP	O
wants	VBZ	O
2	CD	O
buy	NN	O
nicotine	JJ	O
lozenges	VBZ	O
frum	VBP	O
me	PRP	O
!	.	O
!	.	O
all	PDT	O
the	DT	O
high	JJ	O
of	IN	O
a	DT	O
cigarette	NN	O
without	IN	O
the	DT	O
smoke	NN	O
!	.	O
!	.	O
!	.	O
!	.	O
!	.	O
first	RB	O
day	NN	O
of	IN	O
reduction	NN	O
back	RB	O
down	RB	O
to	TO	O
normal	JJ	O
dose	NN	O
of	IN	O
lamotrigine-before	NN	O
i	NN	O
could	MD	O
literally	RB	O
feel	VB	O
it	PRP	O
irritating	VBG	B-NP
my	PRP$	I-NP
nerve	NN	I-NP
endings	NNS	I-NP
the	DT	O
smell	NN	O
of	IN	O
my	PRP$	O
lamotrigine	NN	O
makes	VBZ	O
me	PRP	O
want	VB	O
to	TO	O
throw	VB	O
up	RP	O
this	DT	O
is	VBZ	O
fucking	VBG	O
ridiculous	JJ	O
why	WRB	O
does	VBZ	O
tapering	VBG	O
down	RP	O
lamotrigine	JJ	O
feel	NN	O
as	RB	O
yucky	JJ	B-NP
as	IN	O
stepping	VBG	O
it	PRP	O
up	RP	O
?	.	O
#	#	O
soreashell	NN	O
@	NN	O
god_chef	NN	O
that	WDT	O
's	VBZ	O
what	WP	O
i	NN	O
said	VBD	O
last	JJ	O
time	NN	O
,	,	O
and	CC	O
the	DT	O
fucker	NN	O
gave	VBD	O
me	PRP	O
quetiapine	NN	O
!	.	O
i	NNS	O
need	VBP	O
to	TO	O
grow	VB	O
up	RP	O
.	.	O
and	CC	O
i	JJ	O
need	VBP	O
my	PRP$	O
paroxetine	NN	O
.	.	O
and	CC	O
i	JJ	O
need	VBP	O
to	TO	O
go	VB	O
order	NN	O
prints	NNS	O
what	WP	O
is	VBZ	O
my	PRP$	O
problem	NN	O
(	(	O
money	NN	O
.	.	O
money	NN	O
is	VBZ	O
my	PRP$	O
problem	NN	O
)	)	O
fun	NN	O
facts	NNS	O
:	:	O
do	VB	O
you	PRP	O
know	VB	O
what	WP	O
medications	NNS	O
are	VBP	O
4	CD	O
bipolar	JJ	O
depression	NN	O
?	.	O
currently	RB	O
#	#	O
fda	JJ	O
approve	VB	O
combo	NN	O
of	IN	O
#	#	O
olanzapine	NN	O
&	CC	O
amp	NN	O
;	:	O
#	#	O
fluoxetine	NN	O
fluoxetine	NN	O
makes	VBZ	O
me	PRP	O
see	VB	B-NP
shapes	NNS	I-NP
when	WRB	O
i	NN	O
close	VBP	O
my	PRP$	O
eyes	NNS	O
@	JJ	O
gsxr1kbusakilla	NN	O
but	CC	O
i	NN	O
switched	VBD	O
to	TO	O
trazodone	VB	O
...	:	O
i	NN	O
was	VBD	O
doing	VBG	O
some	DT	O
crazy	JJ	B-NP
ish	NN	I-NP
on	IN	O
ambien	NN	O
smh	NN	O
not	RB	O
good	JJ	O
lol	NN	O
waiting	VBG	O
on	IN	O
the	DT	O
trazodone	NN	O
to	TO	O
kick	VB	O
in	IN	O
.	.	O
going	VBG	O
shopping	VBG	O
with	IN	O
amanda	NN	O
kaye	NN	O
&	CC	O
amp	NN	O
;	:	O
the	DT	O
fam	NN	O
tomorrow	NN	O
!	.	O
xd	NN	O
food	NN	O
does	VBZ	O
n't	RB	O
help	VB	O
for	IN	O
energy	NN	B-NP
,	,	O
not	RB	O
sure	JJ	O
